"match id","series id","end time","duration (s)","mode","map","team","player","win?","score","kills","deaths","+/-","k/d","kills per 10min","deaths per 10min","assists","headshots","suicides","team kills","team deaths","kills (stayed alive)","hits","shots","accuracy (%)","num lives","time alive (s)","avg time per life (s)","fave weapon","fave division","fave training","fave scorestreaks","hill time (s)","hill captures","hill defends","snd rounds","snd firstbloods","snd firstdeaths","snd survives","bomb pickups","bomb plants","bomb defuses","bomb sneak defuses","snd 1-kill round","snd 2-kill round","snd 3-kill round","snd 4-kill round","ctf captures","ctf returns","ctf pickups","ctf defends","ctf kill carriers","ctf flag carry time (s)","2-piece","3-piece","4-piece","4-streak","5-streak","6-streak","7-streak","8+-streak","scorestreaks earned","scorestreaks used","scorestreaks deployed","scorestreaks kills","scorestreaks assists"
"fca3018b-c2e2-5580-b459-fe53d9880e9c","champs-losers-4-1","2018-06-17 17:49:15 UTC","614","Capture The Flag","Flak Tower","FaZe Clan","Attach","W","4","17","16","+1","1.06","16.6","15.6","0","0","0","0","0","11","80","397","20.2%","18","461.1","25.6","PPSh-41","","Hunker","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","3","0","2","25.4","3","0","0","0","0","0","0","0","0","0","0","0","0"
"fca3018b-c2e2-5580-b459-fe53d9880e9c","champs-losers-4-1","2018-06-17 17:49:15 UTC","614","Capture The Flag","Flak Tower","FaZe Clan","Priestah","W","4","15","19","-4","0.79","14.7","18.6","0","0","0","0","0","11","78","328","23.8%","21","432.6","20.6","PPSh-41","","Hunker","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","1","0","41.7","0","0","0","1","0","0","0","0","0","0","0","0","0"
"fca3018b-c2e2-5580-b459-fe53d9880e9c","champs-losers-4-1","2018-06-17 17:49:15 UTC","614","Capture The Flag","Flak Tower","FaZe Clan","Replays","W","4","15","16","-1","0.94","14.7","15.6","0","0","0","0","0","11","78","277","28.2%","18","458.8","25.5","PPSh-41","","Hunker","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","13.1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"fca3018b-c2e2-5580-b459-fe53d9880e9c","champs-losers-4-1","2018-06-17 17:49:15 UTC","614","Capture The Flag","Flak Tower","FaZe Clan","Zoomaa","W","4","14","19","-5","0.74","13.7","18.6","0","1","0","1","1","12","66","298","22.1%","20","442.3","22.1","PPSh-41","","Energetic","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","2.0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"fca3018b-c2e2-5580-b459-fe53d9880e9c","champs-losers-4-1","2018-06-17 17:49:15 UTC","614","Capture The Flag","Flak Tower","Team Kaliber","Accuracy","L","3","15","18","-3","0.83","14.7","17.6","0","0","0","0","0","11","84","360","23.3%","19","448.1","23.6","STG-44","","infantry_grandmaster","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","3.1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"fca3018b-c2e2-5580-b459-fe53d9880e9c","champs-losers-4-1","2018-06-17 17:49:15 UTC","614","Capture The Flag","Flak Tower","Team Kaliber","Enable","L","3","16","18","-2","0.89","15.6","17.6","0","2","0","0","0","13","72","345","20.9%","18","457.1","25.4","PPSh-41","","Hunker","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","14.7","2","0","0","0","0","0","0","0","0","0","0","0","0"
"fca3018b-c2e2-5580-b459-fe53d9880e9c","champs-losers-4-1","2018-06-17 17:49:15 UTC","614","Capture The Flag","Flak Tower","Team Kaliber","Fero","L","3","17","15","+2","1.13","16.6","14.7","0","1","0","0","0","13","87","417","20.9%","17","470.9","27.7","PPSh-41","","Inconspicuous","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","2.5","1","0","0","0","0","1","0","0","0","0","0","0","0"
"fca3018b-c2e2-5580-b459-fe53d9880e9c","champs-losers-4-1","2018-06-17 17:49:15 UTC","614","Capture The Flag","Flak Tower","Team Kaliber","Kenny","L","3","22","10","+12","2.20","21.5","9.8","0","5","0","0","0","21","93","335","27.8%","12","518.6","43.2","PPSh-41","","airborne_grandmaster","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","3","0","0","48.4","3","0","0","1","0","1","0","0","3","3","3","1","1"
"d3ccc3cf-a2c8-525a-84c4-c66ce33926d6","champs-losers-4-2","2018-06-17 17:50:24 UTC","599","Capture The Flag","Flak Tower","eUnited","Arcitys","L","0","16","18","-2","0.89","16.0","18.0","0","1","0","0","0","9","69","263","26.2%","20","428.2","21.4","BAR","","armored_grandmaster","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","2","6.0","2","0","0","1","0","0","0","0","0","0","0","0","0"
"d3ccc3cf-a2c8-525a-84c4-c66ce33926d6","champs-losers-4-2","2018-06-17 17:50:24 UTC","599","Capture The Flag","Flak Tower","eUnited","Clayster","L","0","20","17","+3","1.18","20.0","17.0","0","4","0","0","0","15","81","326","24.8%","19","437.8","23.0","BAR","","Scoped","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1.0","4","0","0","0","0","0","0","0","0","0","0","0","0"
